title_clean,company_clean,location_clean,desc_length,word_count,is_remote,has_contract_info,has_experience_info,has_education_info,has_salary_info,final_category
vendeur conventionnel à marrakech,confidentiel,marrakech,820,121,0,0,0,0,0,COMMERCIAL_VENTE
offre d emploi pour technico-commercial it + ex - casablanca,p.s,casablanca,1924,264,0,1,1,0,1,COMMERCIAL_VENTE
عامل إنتاج وتجميع الأسلاك الكهربائية للسيارات - tanger,aptiv morocco 2,tanger,1316,111,0,0,0,0,0,SPECIAL_AUTRES
technicien laboratoire - had soualem,confidentiel,autres_villes,1042,141,0,1,1,1,0,PRODUCTION_INDUSTRIE
chargé(e) de communication et marketing - casablanca,sarl,casablanca,1127,137,0,0,0,1,0,MARKETING_COM
assistante administrative polyvalente - casablanca,sarl,casablanca,620,79,0,0,0,0,0,ADMINISTRATIF_SUPPORT
"enseignante, surveillant, coordinateur et chef - casablanca",ecole,casablanca,2074,291,0,0,1,1,0,MANAGEMENT_DIRECTION
technicien en génie civil - tout le maroc,bet,maroc,1146,165,0,0,0,1,1,PRODUCTION_INDUSTRIE
contrôle de réception aéronautique - casablanca,rhs emploi,casablanca,1129,152,0,0,0,1,0,SPECIAL_AUTRES
coordinateur opérationnel et administratif - tout le maroc,dama,maroc,1323,183,0,0,0,0,0,ADMINISTRATIF_SUPPORT
vendeur - settat ( homme ),dama,autres_villes,1117,151,0,0,1,1,0,COMMERCIAL_VENTE
coordinateur commercial & logistique - - casablanca,confidentiel,casablanca,979,143,0,0,1,0,0,COMMERCIAL_VENTE
chef mécanique expérimenter- tanger bac +5,confidentiel,tanger,1144,151,0,0,1,0,0,IT_DEVELOPPEMENT
agent de chargement et déchargement – aïn sbaâ - - casablanca,confidentiel,casablanca,498,65,0,0,1,0,0,DATA_IA
chauffeur solo - permis c à tanger,confidentiel,tanger,309,45,0,0,0,0,0,LOGISTIQUE_TRANSPORT
agent de maintenance polyvalent - casablanca - bouskoura,confidentiel,autres_villes,704,91,0,0,0,0,0,DATA_IA
taxateur/ pointeur (h/f) – fès,confidentiel,fes,724,107,0,0,0,1,0,SPECIAL_AUTRES
stagiaires en gestion des projets bac+3 - bouskoura,confidentiel,autres_villes,1123,162,0,0,0,1,0,DATA_IA
merchandiser gms à rabat,confidentiel,rabat,662,105,0,0,0,0,0,SPECIAL_AUTRES
pré vendeur détail à casablanca,confidentiel,casablanca,415,64,0,0,0,0,0,DATA_IA
pré vendeur détail à marrakech,confidentiel,marrakech,414,64,0,0,0,0,0,DATA_IA
pré vendeur détail à tanger,confidentiel,tanger,411,64,0,0,0,0,0,DATA_IA
chauffeur permis c beni mellal,confidentiel,beni mellal,342,56,0,0,0,1,0,LOGISTIQUE_TRANSPORT
chauffeur permis c nador,confidentiel,nador,336,55,0,0,0,1,0,LOGISTIQUE_TRANSPORT
agent mutuelle - clinique essaouira,akdital,autres_villes,1316,178,0,0,0,1,1,SPECIAL_AUTRES
agent pec - expérimenté en oncologie - essaouira,akdital,autres_villes,1795,248,0,0,1,1,0,SPECIAL_AUTRES
agent de réception/caisse - casablanca,confidentiel,casablanca,941,132,0,0,1,1,0,IT_DEVELOPPEMENT
technicien biologiste (bouskoura),confidentiel,autres_villes,260,39,0,0,0,1,0,DATA_IA
agent d’administration des ventes – sidi moumen / - casablanca,smm socodam davum,casablanca,823,121,0,0,0,1,0,COMMERCIAL_VENTE
charge de portefeuille_bac+3_belfaa_agadir,avanta maroc,agadir,552,83,0,1,0,1,1,SPECIAL_AUTRES
pré vendeur à bouskoura,confidentiel,autres_villes,820,121,0,0,0,0,0,COMMERCIAL_VENTE
merchandiser à marrakech,confidentiel,marrakech,756,116,0,0,0,0,0,SPECIAL_AUTRES
merchandiser à casablanca,confidentiel,casablanca,756,116,0,0,0,0,0,SPECIAL_AUTRES
fraiseur_tourneur_berrechid - casablanca,confidentiel,casablanca,198,29,0,1,0,0,0,DATA_IA
assistante administrative - casablanca,new marketing,casablanca,291,41,0,0,0,0,0,DATA_IA
stage en comptabilite - casablanca,cabinet comptable,casablanca,756,116,0,1,0,0,0,DATA_IA
technicien de maintenance sav - mohammedia,bwt,mohammedia,1706,230,0,0,0,1,0,DATA_IA
responsable rh - casablanca,secteur boulangerie pâtisserie,casablanca,1039,140,0,0,0,1,0,RESSOURCES_HUMAINES
opérateurs de saisie (stage rémunéré) - casablanca,secteur d''intérim,casablanca,415,59,0,1,0,0,0,DATA_IA
agent d''exploitation import export / bac+3 à bac+5 - casablanca,rhs emploi,casablanca,1368,192,0,0,0,1,0,IT_DEVELOPPEMENT
opérateurs de machine production et emballage - casablanca,anonyme,casablanca,372,53,0,0,1,0,0,PRODUCTION_INDUSTRIE
comptable confirmé - secteur industriel - casablanca,anonyme,casablanca,331,47,0,0,1,0,0,COMPTABILITE_FINANCE
"ouvrier à lissasfa, errahma, sidi maârouf - casablanca",anonyme,casablanca,260,44,0,0,0,0,0,SPECIAL_AUTRES
cherche commerciale fille à dar bouazza / bac+2 - casablanca,société à dar bouazza,casablanca,518,77,0,0,0,1,0,COMMERCIAL_VENTE
assistante sav automobile / bac+3 - rabat,dekra,rabat,193,29,0,0,0,1,0,DATA_IA
chauffeur solo - permis c à tanger,confidentiel,tanger,309,45,0,0,0,0,0,LOGISTIQUE_TRANSPORT
operateur de lavage voiture - rabat,dekra,rabat,146,23,0,0,0,0,0,PRODUCTION_INDUSTRIE
ingénieur études vrd - rabat,a discuter,rabat,1523,214,0,0,0,1,0,INGENIERIE
mécanicien poids lourds - casablanca,confidentiel,casablanca,455,67,0,0,0,0,0,PRODUCTION_INDUSTRIE
planificateur de transport sénior à casablanca,confidentiel,casablanca,1129,154,0,0,1,0,0,LOGISTIQUE_TRANSPORT
chargé administratif / bac+3 - casablanca,confidentiel,casablanca,642,85,0,0,1,1,0,ADMINISTRATIF_SUPPORT
assistante paie / casablanca / bac+2/3,africa staffing,casablanca,1254,174,0,1,0,1,0,DATA_IA
chargé d’affaires - robinetterie industrielle/aep / bac +4 / bac +5 - casablanca,africa staffing,casablanca,1257,164,0,0,0,1,0,DATA_IA
chargé(e) de relation client / casablanca,sarl,casablanca,636,87,0,0,1,0,0,IT_DEVELOPPEMENT
agent de maintenance polyvalent - bouskoura,confidentiel,autres_villes,704,91,0,0,0,0,0,DATA_IA
chargé(e) de marketing direct - casablanca,sarl,casablanca,872,116,0,1,1,0,1,MARKETING_COM
chargé(e) de recouvrement - casablanca,sarl,casablanca,789,106,0,0,0,0,1,SPECIAL_AUTRES
taxateur/ pointeur (h/f) – fès,confidentiel,fes,724,107,0,0,0,1,0,SPECIAL_AUTRES
stagiaires en gestion des projets bac+3 - bouskoura,confidentiel,autres_villes,1123,162,0,0,0,1,0,DATA_IA
account manager - vente de matériel informatique / bac+4/5 - casablanca,africa staffing,casablanca,1392,196,0,0,0,1,0,COMMERCIAL_VENTE
assistante commerciale – ait melloul - agadir,particulier,agadir,571,84,0,0,0,0,1,DATA_IA
superviseur circuit traditionnel à casablanca,anonyme,casablanca,681,99,0,0,0,1,0,MANAGEMENT_DIRECTION
aide livreur permis c à marrakech,anonyme,marrakech,623,92,0,0,0,0,0,DATA_IA
chargé(e) de traitement bancaire / bac+3 - casablanca,prestation de service,casablanca,622,90,0,0,0,1,0,DATA_IA
operateur/operatrice de saisie cobo/ bac+2/+3 - casablanca,prestation de service,casablanca,1069,157,0,0,0,1,1,DATA_IA
licence en eco et gestion-casa-anassi-ainsebaa / bac+2 - casablanca,prestation de service,casablanca,545,76,0,1,0,1,1,DATA_IA
technicien qhse-skhirate / bac+2 - temara,anonyme,autres_villes,700,107,0,1,0,1,0,PRODUCTION_INDUSTRIE
plieur – région ain sbaa casablanca,vhp,casablanca,613,90,0,0,0,0,0,DATA_IA
hôtesse d’accueil bon niveau français aïn sbaa - casablanca,vhp,casablanca,589,88,0,0,0,0,0,DATA_IA
comptable (h/f) - rabat / bac+3 / bac+5,confidentiel,rabat,1108,153,0,1,0,1,0,COMPTABILITE_FINANCE
hôtesse d''accueil - casablanca,beinterim,casablanca,537,73,0,1,0,0,0,ADMINISTRATIF_SUPPORT
opératrice d’emballage/ bouskoura - casablanca,mfe,casablanca,406,58,0,1,1,0,1,SPECIAL_AUTRES
recherche de filles pour travailler – manucure & p - casablanca,kinane sindi,casablanca,488,75,0,0,1,0,0,DATA_IA
merchandiser gms à bouskoura,confidentiel,autres_villes,666,105,0,0,0,0,0,SPECIAL_AUTRES
pré vendeur détail à tanger,confidentiel,tanger,411,64,0,0,0,0,0,DATA_IA
pré vendeur détail à marrakech,confidentiel,marrakech,414,64,0,0,0,0,0,DATA_IA
livreur à meknes - casablanca,anonyme,casablanca,774,110,0,0,1,0,0,SPECIAL_AUTRES
superviseur gardiennage et nettoyage / casablanca,confidentiel,casablanca,1215,169,0,0,1,0,0,MANAGEMENT_DIRECTION
technicien polyvalent-rabat - casablanca,anonyme,casablanca,771,110,0,1,0,0,0,PRODUCTION_INDUSTRIE
chef de projet - book club - casablanca,groupe lematin,casablanca,1156,156,0,0,0,1,0,MANAGEMENT_DIRECTION
receptionniste marrakech,best profil,marrakech,1075,152,0,0,0,0,0,ADMINISTRATIF_SUPPORT
agent de réception - clinique rabat,akdital,rabat,1052,157,0,0,1,1,0,SPECIAL_AUTRES
therapeute spa el hoceima - al hoceima,best profil,autres_villes,190,28,0,0,0,0,0,SPECIAL_AUTRES
commerciaux terrain b2b motorisés - casablanca,africa staffing,casablanca,849,106,0,0,1,0,0,DATA_IA
controleur général -h/f-marrakech-,hotel,marrakech,223,33,0,0,0,0,0,SPECIAL_AUTRES
agent de recouvrement (h/f) – secteur d’automobile / bac+2 - deroua,confidentiel,autres_villes,2090,292,0,0,0,1,1,DATA_IA
comptable (h/f) – transport et logistique / bac+3 - casablanca,confidentiel,casablanca,2026,301,0,0,0,1,0,COMPTABILITE_FINANCE
agent administratif-marrakech-,société,marrakech,242,35,0,0,0,0,0,ADMINISTRATIF_SUPPORT
technicien électromécanicien_bouskoura / bac+2,domino rh,autres_villes,457,59,0,0,0,1,0,IT_DEVELOPPEMENT
pré vendeur à fes - fès,confidentiel,fes,820,121,0,0,0,0,0,COMMERCIAL_VENTE
vendeur(e) / caissiere - casablanca,bac plus 2,casablanca,277,41,0,0,0,0,0,DATA_IA
agent de surveillance - marrakech,gps sim surveillance,marrakech,623,89,0,0,0,0,0,SPECIAL_AUTRES
technicien de maintenance electrique - bouskoura / bac+2 - casablanca,confidentiel,casablanca,861,125,0,0,0,1,0,DATA_IA
ingénieur en génie civil - marrakech,sté de construction,marrakech,1295,188,0,0,0,1,0,BATIMENT_CONSTRUCTION
business controller – transport et logistique - casablanca,confidentiel,casablanca,2046,288,0,0,0,0,0,LOGISTIQUE_TRANSPORT
- logisticiens / magasiniers - casablanca,manpower,casablanca,988,135,0,1,0,1,0,SPECIAL_AUTRES
opérateur de machine – sidi moumen / bac+2 - casablanca,smm socodam davum,casablanca,371,52,0,0,0,1,0,PRODUCTION_INDUSTRIE
agent d''expédition - clinique beni mellal,akdital,beni mellal,869,125,0,0,1,0,0,LOGISTIQUE_TRANSPORT
boucher - casablanca,carrefour,casablanca,97,15,0,0,0,0,0,SPECIAL_AUTRES
"vendeuse – magasin de parfumerie almaz, bouskoura",manpower,autres_villes,559,88,0,1,0,0,1,SPECIAL_AUTRES
patissier - casablanca,carrefour,casablanca,99,15,0,0,0,0,0,SPECIAL_AUTRES
poissonier - casablanca,carrefour,casablanca,109,16,0,0,0,0,0,SPECIAL_AUTRES
superviseurs restauration clinique - al hoceima / bac+2,akdital,autres_villes,1306,174,0,0,1,1,0,MANAGEMENT_DIRECTION
chargé de portefeuille - salé/khemisset / bac+3,fondation arrawaj,sale,1342,197,0,0,1,1,0,SPECIAL_AUTRES
chargé de portefeuille - tanger / bac+3,fondation arrawaj,tanger,1325,198,0,0,1,1,0,SPECIAL_AUTRES
agents facturation/pec/admissions - al hoceima / bac+2,akdital,autres_villes,428,63,0,0,1,1,0,SPECIAL_AUTRES
chargée d''accueil - casablanca,label''vie,casablanca,1682,231,0,0,0,0,0,ADMINISTRATIF_SUPPORT
comptable en industrie / bac+3 - casablanca,manpower,casablanca,1010,130,0,1,1,1,0,COMPTABILITE_FINANCE
technicien de maintenance des nacelles/ casablanca,confidentiel,casablanca,580,75,0,0,1,0,0,DATA_IA
assistante commerciale_ casablanca,dominorh,casablanca,433,65,0,0,0,0,0,COMMERCIAL_VENTE
charge de portefeuille_bac+3_marrakech / bac+3 - agadir,avanta maroc,agadir,546,81,0,1,0,1,1,SPECIAL_AUTRES
steward - marrakech,non spécifié,marrakech,138,20,0,0,1,0,0,SPECIAL_AUTRES
aide livreur permis c à agadir,anonyme,agadir,621,92,0,0,0,0,0,DATA_IA
informaticien de gestion / casablanca / bac+3 / bac+5,confidentiel,casablanca,785,109,0,0,1,1,0,DATA_IA
charge de portefeuille_bac+3_oulad taima_agadir,avanta maroc,agadir,557,84,0,1,0,1,1,DATA_IA
aide magasinier à ain harrouda - casablanca,confidentiel,casablanca,749,107,0,0,1,0,0,DATA_IA
pré vendeur à el jadida,confidentiel,el jadida,825,122,0,0,0,0,0,COMMERCIAL_VENTE
pré-vendeur détail à beni mellal,saplinco,beni mellal,1084,153,0,0,0,1,0,DATA_IA
receptionniste - rabat,best profil,rabat,781,108,0,0,1,0,0,ADMINISTRATIF_SUPPORT
animateur hse ( homme)- casablanca / bac+2,dama,casablanca,1417,192,0,0,1,1,0,IT_DEVELOPPEMENT
agent de saisie et documentation logistique / bac+2 / bac+3 - casablanca,solano emlpoi,casablanca,1575,221,0,1,1,1,0,DATA_IA
chargé d''achat / bac +3 - casablanca,solano emlpoi,casablanca,615,97,0,1,0,1,0,SPECIAL_AUTRES
agent d''exploitation (h/f) - mohammedia,solano emlpoi,mohammedia,344,52,0,1,1,0,0,SPECIAL_AUTRES
agent d''inventaire - casablanca,solano emlpoi,casablanca,378,57,0,1,1,0,0,DATA_IA
agents logistiques (h/f) - autre ville,solano emlpoi,autres_villes,432,63,0,1,0,0,0,LOGISTIQUE_TRANSPORT
chef d''atelier mécanique sénior (h/f) - casablanca,solano emploi,casablanca,1788,227,0,1,1,1,0,MANAGEMENT_DIRECTION
assistant rh (h/f) / bac+3 - mohammedia,solano emlpoi,mohammedia,545,79,0,1,1,1,0,RESSOURCES_HUMAINES
chargé de communication (h/f) / bac+5 - casablanca,solano emlpoi,casablanca,476,72,0,1,0,1,0,MARKETING_COM
pré-vendeur - settat ( homme ) / bac+2/3,dama,autres_villes,1020,143,0,0,0,1,0,COMMERCIAL_VENTE
ingénieur hse - intérim 6 mois - berrechid,confidentiel,autres_villes,255,40,0,1,0,1,1,PRODUCTION_INDUSTRIE
agent de réservation - hôtel a tanger,maroc force emploi,tanger,292,45,0,0,0,0,0,SPECIAL_AUTRES
assistant informatique - hôtel tanger,maroc force emploi,tanger,280,39,0,0,0,0,0,ADMINISTRATIF_SUPPORT
agent chargement & déchargement colis - shift nuit - casablanca,ameex,casablanca,1048,157,0,1,0,0,1,SPECIAL_AUTRES
technicien en caméras & informatique - casablanca,ozon express,casablanca,714,91,0,0,1,0,0,PRODUCTION_INDUSTRIE
ميكانيكي سيارات-mécanicien - casablanca,ozon express,casablanca,497,48,0,0,0,0,0,PRODUCTION_INDUSTRIE
agent de contrôle - casablanca,ozon express,casablanca,407,54,0,0,0,1,0,SPECIAL_AUTRES
chef du service hse (ingénieur de formation) - casablanca,filiale,casablanca,1173,163,0,0,0,1,0,RESSOURCES_HUMAINES
chef boulangerie/viennoiserie - casablanca,confidentiel,casablanca,586,79,0,0,1,0,0,MANAGEMENT_DIRECTION
chef de production experimente - casablanca,confidentiel,casablanca,1118,160,0,0,1,0,0,PRODUCTION_INDUSTRIE
ouverture complexe restaurant casablanca,sph,casablanca,189,29,0,0,0,0,0,SPECIAL_AUTRES
technicien – jorf lasfar - casablanca,mfe,casablanca,423,57,0,0,0,1,0,PRODUCTION_INDUSTRIE
chauffeur de camion expérimenté- essaouira,mfe,autres_villes,138,19,0,0,1,0,0,LOGISTIQUE_TRANSPORT
chargé(e) de relation client (secteur automobile) - sidi bennour,xxxx,autres_villes,946,128,0,0,1,0,0,IT_DEVELOPPEMENT
chauffeurs expérimentés - mohammedia,administration,mohammedia,356,50,0,0,1,0,0,LOGISTIQUE_TRANSPORT
téléopérateur - commercial btob & btoc -tanger - casablanca,confidentiel,casablanca,1729,229,0,0,0,0,0,COMMERCIAL_VENTE
recrutement - baristas - bouskoura (ville verte),non spécifié,autres_villes,634,98,0,0,0,0,0,SPECIAL_AUTRES
téléopérateur - commercial btob & btoc -tanger,confidentiel,tanger,1729,229,0,0,0,0,0,COMMERCIAL_VENTE
recrutement – comptable - casablanca,bac plus 5,casablanca,1478,211,0,0,0,1,1,COMPTABILITE_FINANCE
employés & caissier(ère)s tanger,non spécifié,tanger,197,30,0,0,0,1,0,DATA_IA
laveur voiture - casablanca,dekra,casablanca,133,21,0,0,0,0,0,SPECIAL_AUTRES
économe hôtel - rabat,xxxx,rabat,489,68,0,0,0,0,0,SPECIAL_AUTRES
chef d''équipe de sécurité (h/f) // casablanca,multinational,casablanca,1175,172,0,0,1,0,0,IT_DEVELOPPEMENT
techniciens courant faible / bac + 2 - casablanca,société marocaine,casablanca,1285,171,0,0,0,1,1,DATA_IA
femme de chambre / rabat,xxxx,rabat,139,22,0,1,0,0,0,SPECIAL_AUTRES
chauffeur solo - permis c - kénitra,confidentiel,kenitra,309,45,0,0,0,0,0,LOGISTIQUE_TRANSPORT
planificateur de transport sénior à casablanca,confidentiel,casablanca,1129,154,0,0,1,0,0,LOGISTIQUE_TRANSPORT
gestionnaire de parc auto expérimenté - casablanca,confidentiel,casablanca,1144,159,0,0,1,1,0,DATA_IA
sous-chef de cuisine - agadir,particulier,agadir,459,69,0,0,1,0,0,MANAGEMENT_DIRECTION
cableurs aéronautique - casablanca,rhs emploi,casablanca,921,119,0,0,1,1,0,SPECIAL_AUTRES
directeur de restaurant - agadir,particulier,agadir,442,62,0,0,1,0,0,MANAGEMENT_DIRECTION
agent de maintenance polyvalent - casablanca,confidentiel,casablanca,704,91,0,0,0,0,0,DATA_IA
comptable sénior - bouskoura - casablanca,confidentiel,casablanca,1209,155,0,0,1,1,0,COMPTABILITE_FINANCE
conducteur de travaux expérimenté / bac+2/ bac+3 - marrakech,sté de construction,marrakech,1025,151,0,0,1,1,0,PRODUCTION_INDUSTRIE
stagiaires en gestion des projets bac+3 - bouskoura,confidentiel,autres_villes,1123,162,0,0,0,1,0,DATA_IA
offre d''emploi : agent rh / bac+2/3 - temara,non spécifié,autres_villes,497,74,0,0,0,1,0,RESSOURCES_HUMAINES
chargé de portefeuille - marrakech,fondation arrawaj,marrakech,850,132,0,0,0,0,0,SPECIAL_AUTRES
superviseur terrain à casablanca,anonyme,casablanca,681,99,0,0,0,1,0,DATA_IA
aide livreur permis c à casablanca,anonyme,casablanca,624,92,0,0,0,0,0,DATA_IA
chauffeur poids lourd / jcb – nouaceur - casablanca,artus,casablanca,486,76,0,1,0,0,1,LOGISTIQUE_TRANSPORT
mécanicien supérieur poids lourd - casablanca,artus,casablanca,559,78,0,1,1,1,1,PRODUCTION_INDUSTRIE
électricien poids lourd - casablanca,artus,casablanca,549,75,0,1,0,0,1,PRODUCTION_INDUSTRIE
femmes de ménage_ bouskoura,domino rh,autres_villes,476,68,0,0,0,0,0,SPECIAL_AUTRES
comptable - casablanca sidi maarouf,confidentiel,casablanca,236,38,0,1,0,0,1,COMPTABILITE_FINANCE
assistante contentieux back office - casablanca,africa staffing,casablanca,925,129,0,0,0,1,0,ADMINISTRATIF_SUPPORT
- khouribga - infirmiers polyvalents,akd,khouribga,159,22,0,0,0,0,0,SANTE_MEDICAL
stagiaire rh - casablanca / bac+4/5,anonyme,casablanca,294,38,0,1,1,1,0,DATA_IA
hôtel à casablanca,beinterim,casablanca,268,40,0,0,0,0,0,SPECIAL_AUTRES
vendeur détail à bouskoura - casablanca,anonyme,casablanca,966,149,0,0,0,1,0,DATA_IA
assistante de direction - casablanca,anonyme,casablanca,475,69,0,0,0,1,0,ADMINISTRATIF_SUPPORT
cherche commerciale fille à dar bouazza / bac+2 - casablanca,société à dar bouazza,casablanca,518,77,0,0,0,1,0,COMMERCIAL_VENTE
facility manager - casablanca,africa staffing,casablanca,1115,144,0,0,1,0,0,MANAGEMENT_DIRECTION
chargé de paie / casablanca,africa staffing,casablanca,1388,192,0,1,0,0,0,DATA_IA
pré vendeur à casablanca – urgent,hotin,casablanca,1088,150,0,0,0,1,0,COMMERCIAL_VENTE
agent import/export (bouskoura) / bac+2 - casablanca,confidentiel,casablanca,232,35,0,0,0,1,0,SPECIAL_AUTRES
assistante rh / bac+2 - casablanca,beinterim,casablanca,979,133,0,0,1,1,0,RESSOURCES_HUMAINES
commercial (e) hispanophone / bac+3 - tanger,confidentiel,tanger,1276,175,0,0,0,1,0,COMMERCIAL_VENTE
aide comptable tanger route de tétouan / bac +2,confidentiel,tanger,493,70,0,0,0,1,0,DATA_IA
pré vendeur à salé / rabat,confidentiel,sale,820,121,0,0,0,0,0,COMMERCIAL_VENTE
gestionnaire de paie / casablanca / bac+3,xxxx,casablanca,237,38,0,0,0,1,0,DATA_IA
عمّال بناء (بنّائين) - casablanca,mfe,casablanca,819,73,0,0,0,0,0,SPECIAL_AUTRES
recrutement – chef de projet - skhirat / bac+3/4 - autre ville,entreprise spécialisé dans le transport,autres_villes,1810,235,0,0,0,1,0,IT_DEVELOPPEMENT
agent de qualité / bac+2/3 - settat,africa staffing,autres_villes,848,111,0,0,1,1,0,PRODUCTION_INDUSTRIE
coiffeur-marrakech-,société,marrakech,214,33,0,0,0,0,0,SPECIAL_AUTRES
ajusteur monteur - intérim - berrechid & settat,confidentiel,autres_villes,289,42,0,1,0,0,1,SPECIAL_AUTRES
merchandiser gms à berrechid,confidentiel,autres_villes,666,105,0,0,0,0,0,SPECIAL_AUTRES
chauffeur / lavage / casablanca,xxxx,casablanca,223,37,0,1,0,0,1,LOGISTIQUE_TRANSPORT
chauffeur lavage 19h à 3h du matin - casablanca,xxxx,casablanca,183,30,0,0,0,0,1,LOGISTIQUE_TRANSPORT
mécanicien poids lourd - nouaceur,prestation de service,autres_villes,802,110,0,0,1,1,1,PRODUCTION_INDUSTRIE
hôtesses d''accueil - clinique al hoceima / bac+2,akdital,autres_villes,381,62,0,1,0,1,0,ADMINISTRATIF_SUPPORT
agent de prise en charge - agadir / bac+2,akdital,agadir,1192,175,0,1,1,1,0,SPECIAL_AUTRES
préparateur de commande – magasin kenitra - kénitra,confidentiel,kenitra,319,45,0,0,1,1,0,SPECIAL_AUTRES
chargé des moyens généraux / bac+2 / bac+3 - rabat,a discuter,rabat,769,100,0,0,0,1,0,SPECIAL_AUTRES
chef de projet en restauration de luxe - tanger,confidentiel,tanger,1328,183,0,0,1,0,0,DATA_IA
technico-commercial / casablanca/ hed soualem,confidentiel,casablanca,976,126,0,0,1,0,0,COMMERCIAL_VENTE
