title_clean,company_clean,location_clean,desc_length,word_count,is_remote,has_contract_info,has_experience_info,has_education_info,has_salary_info,balanced_category
chargé rh - sidi maarouf / bac +3 à bac +5 - casablanca,africa staffing,casablanca,1070,148,0,0,0,1,0,RESSOURCES_HUMAINES
chargé d'affaire-robinetterie industrielle/pompage - casablanca,africa staffing,casablanca,1071,139,0,0,1,0,0,AUTRE
senior back-end developer - casablanca,africa staffing,casablanca,1671,229,0,0,1,1,0,IT_DEVELOPPEMENT
photographe produit & contenu e-commerce - marrakech,maison du caftan,marrakech,1900,265,0,0,1,0,0,AUTRE
techniciens niveau bac +2 - casablanca,srm casablanca-settat,casablanca,609,86,0,0,0,1,0,PRODUCTION_INDUSTRIE
soudeur - benguerir,le berger,benguerir,718,105,0,0,1,0,0,AUTRE
ingénieure génie civil - salé,non spécifié,salé,727,105,0,0,0,1,0,INGENIERIE
créateur de contenu ia &community manager (h/f) - casablanca,deutschmann,casablanca,1887,275,0,0,0,0,0,MARKETING_COM
ui / ux designer (e-commerce premium – projet inte - marrakech,maison du caftan,marrakech,2113,298,0,0,0,0,1,AUTRE
développeur web full-stack - marrakech,maison du caftan,marrakech,1797,256,0,0,1,0,0,IT_DEVELOPPEMENT
agente commerciale - casablanca,a discuter,casablanca,1174,157,0,1,0,0,1,COMMERCIAL_VENTE
assistante polyvalente / assistante administration - casablanca,raha fer,casablanca,1976,267,0,0,0,0,0,ADMINISTRATIF
assistante administrative - casablanca,raha fer,casablanca,2090,284,0,0,0,0,0,ADMINISTRATIF
infirmiere polyvalente - casablanca,centre du rein,casablanca,209,28,0,0,0,0,0,AUTRE
commercial - casablanca,topotrade,casablanca,365,47,0,0,1,0,0,COMMERCIAL_VENTE
directeur commercial à marrakech,best profil,marrakech,1501,214,0,0,0,1,0,COMMERCIAL_VENTE
chargé(e) d'affaires à marrakech,best profil,marrakech,2042,297,0,0,0,0,0,AUTRE
evaluateur de qualité larache / bac +3/5,confidentiel,larache,1629,235,0,1,0,1,0,AUTRE
diercteur de gestion et de production / bac+5 - casablanca,artus,casablanca,2016,267,0,1,0,1,1,PRODUCTION_INDUSTRIE
vendeuse dans un stand de parfumerie a carré eden - marrakech,bargello,marrakech,479,75,0,0,0,0,0,AUTRE
technicien d'installation a tanger / bac+2,sarl,tanger,510,62,0,0,0,1,0,PRODUCTION_INDUSTRIE
web design-developer - tanger,groupe el wanjeni,tanger,156,21,0,0,0,0,0,IT_DEVELOPPEMENT
magasinier - casablanca,la maison de la transmission,casablanca,691,105,0,0,0,0,0,AUTRE
night auditor/ serveuse/serveur/ agent de sécurité - rabat,groupe hôtelier,rabat,505,76,0,0,0,0,0,AUTRE
"agents de sécurité – hay riad, témara, aïn attiq, - temara",nss,temara,855,121,0,0,0,0,0,AUTRE
commerciaux(ales) en immobilier à béni mellal - casablanca,somareinv,casablanca,732,100,0,0,0,0,0,AUTRE
directeur commercial / bac+5 - casablanca,artus,casablanca,1621,220,0,1,0,1,1,COMMERCIAL_VENTE
pâtissiers - tanger,non spécifié,tanger,172,25,0,0,0,1,0,AUTRE
nous recrutons des commerciaux - tanger,groupe el wanjeni,tanger,186,23,0,0,0,0,0,AUTRE
assistante de direction / bac +2 - rabat,top of mind,rabat,975,134,0,0,0,1,0,ADMINISTRATIF
*offre d’emploi : comptable - marrakech,non spécifié,marrakech,788,100,0,0,0,0,0,COMPTABILITE_FINANCE
sous-chef exécutif -nador-,hotel,nador,708,99,0,0,0,1,0,AUTRE
sous-chef exécutif -nador-,hotel,nador,692,104,0,0,0,1,0,AUTRE
technico-commercial rabat - casablanca,4 000 - 6 000 dh,casablanca,785,116,0,0,0,0,0,COMMERCIAL_VENTE
superviseur etage - casablanca,beinterim,casablanca,947,133,0,0,0,0,0,AUTRE
décorateur- infographiste /tanger,non spécifié,tanger,172,22,0,0,0,0,0,AUTRE
agent de remboursement - clinique rabat / bac +2,akdital,rabat,738,108,0,0,0,1,0,AUTRE
assistant(e) contrôleur de gestion - kénitra,4 000 - 6 000 dh,kenitra,295,45,0,0,0,1,0,COMPTABILITE_FINANCE
coordinatrice commerciale (f) / bac+3 - tanger,a discuter,tanger,1719,234,0,0,0,1,0,COMMERCIAL_VENTE
recrutons responsable matériel / bac +5 - casablanca,btp,casablanca,512,72,0,0,0,1,0,MANAGEMENT
chef de projet technique node.js / python / erp - tanger,km soft,tanger,2079,288,0,0,1,1,0,IT_DEVELOPPEMENT
assistante administrative / polyvalente / coursier - settat,sociétés de gros alimentaires,settat,2000,256,0,0,0,1,0,ADMINISTRATIF
comptable expérimenté(e) / bac+2 - casablanca,société agroalimentaire,casablanca,295,40,0,0,1,1,0,COMPTABILITE_FINANCE
une commerciale showroom à socrate maarif - casablanca,chic décoration,casablanca,794,116,0,0,1,0,1,COMMERCIAL_VENTE
gestionnaire de pai benguerir,dekra services,benguerir,1670,243,0,0,0,0,1,AUTRE
comptable (h/f) / bac+3/+4 - rabat,dekra services,rabat,903,129,0,0,0,1,0,COMPTABILITE_FINANCE
employe libre service - bouskoura,confidentiel,bouskoura,290,49,0,0,0,0,0,AUTRE
vendeuse en parfumerie sentel - casablanca,sentel,casablanca,555,76,0,0,1,0,1,AUTRE
soudeurs et techniciens en tuyauterie - casablanca,le berger,casablanca,1467,203,0,1,0,0,1,PRODUCTION_INDUSTRIE
contrôleurs magasin produits finis - casablanca,anonyme,casablanca,267,37,0,0,1,0,0,AUTRE
livreur permis b à casablanca,anonyme,casablanca,182,28,0,0,0,0,0,AUTRE
chargé achats - industrie agroalimentaire - casablanca,anonyme,casablanca,244,31,0,0,0,0,0,AUTRE
agent de nettoyage – agadir,particulier,agadir,459,67,0,0,0,0,0,AUTRE
receptionniste - casablanca,best profil,casablanca,792,109,0,0,0,0,0,AUTRE
responsable rh / bac+ 5 - tanger,vita couture company,tanger,1922,295,0,1,0,1,0,RESSOURCES_HUMAINES
laveur - casablanca,best profil,casablanca,2008,294,0,0,0,0,0,AUTRE
agent d’expédition hoceima - al hoceima,akdital,al hoceima,865,124,0,0,0,0,0,AUTRE
réceptionniste al hoceima / bac+2,akdital,al hoceima,1079,159,0,0,1,1,0,AUTRE
commercial senior cuisine (h/f) b2c & b2b - agadir,ixina agadir,agadir,2117,295,0,1,1,0,0,COMMERCIAL_VENTE
technicien de laboratoire (bouskoura) / bac+3,confidentiel,bouskoura,495,75,0,0,0,1,0,PRODUCTION_INDUSTRIE
chargée de trésorerie junior / bac+4/5 en finance gestion - casablanca,transport et logistique,casablanca,460,65,0,0,0,1,0,AUTRE
commerciaux(ales) en immobilier - beni mellal,somareinv,beni mellal,629,85,0,0,0,0,0,AUTRE
agent de sécurité - salé - rabat,avanta maroc,rabat,137,22,0,0,0,0,0,AUTRE
إعلان توظيف – حراس أمن (security guards) - tanger,ajouami group of securitas,tanger,1081,102,0,0,0,0,0,AUTRE
technicien en réparation électronique - casablanca,pas important,casablanca,356,45,0,0,0,1,1,PRODUCTION_INDUSTRIE
aide comptable - casablanca,sarl,casablanca,473,72,0,0,0,0,0,COMPTABILITE_FINANCE
assistante commercial hotline - casablanca,non spécifié,casablanca,1989,306,0,0,0,1,0,COMMERCIAL_VENTE
infographiste - casablanca,non spécifié,casablanca,1538,218,0,0,0,1,0,AUTRE
offre de stage pfe marketing digital & actions com - casablanca,africacosmetica,casablanca,2026,271,0,1,0,1,0,MARKETING_COM
chef d’équipe électricien cfo / cfa. - mohammedia,confidentiel,mohammedia,1125,162,0,1,0,1,1,AUTRE
comptable à rabat– poste à pourvoir immédiatement,abcotrade consulting,rabat,720,103,0,1,0,1,1,COMPTABILITE_FINANCE
commercial terrain - casablanca,rock group,casablanca,1487,213,0,0,0,0,0,COMMERCIAL_VENTE
assistant(e) technique - casablanca,deltatec,casablanca,206,29,0,0,0,0,0,ADMINISTRATIF
mall office group simac recrute - casablanca,mall office,casablanca,1900,263,0,1,0,1,0,AUTRE
educatrices maternelle (francais / anglais ) - marrakech,gs,marrakech,489,69,0,0,0,0,0,AUTRE
commercial b2b – machines industrielles (h/f) - casablanca,4 000 - 6 000 dh,casablanca,1598,237,0,0,0,1,1,COMMERCIAL_VENTE
chargé d'assistance - casablanca,assistance,casablanca,939,148,0,0,0,1,1,AUTRE
chargé(e) de crédit / bac +2/3 - marrakech,crédit solution,marrakech,1571,213,0,1,0,1,1,AUTRE
recrutement postes pôle marketing - fès,motard motocycle,fès,690,101,1,0,0,0,0,MARKETING_COM
comptable / bac+3 - tanger,experts.com,tanger,904,133,0,0,0,1,0,COMPTABILITE_FINANCE
responsable control de gestion - casablanca,am prod,casablanca,213,35,0,0,0,0,0,MANAGEMENT
assistante import - casablanca,non spécifié,casablanca,1053,137,0,0,0,0,0,ADMINISTRATIF
assistante rh/paie (cdi) - casablanca / bac +3 / bac +5,cabinet d’expertise comptable,casablanca,1835,266,0,1,0,1,0,RESSOURCES_HUMAINES
aide comptable - casablanca,a discuter,casablanca,1249,172,0,0,0,0,1,COMPTABILITE_FINANCE
assistante de direction polyvalente / bac +2 - casablanca,a discuter,casablanca,587,90,0,0,0,1,0,ADMINISTRATIF
profil bilingue chinois - tanger,industrie - fabrication,tanger,939,124,0,0,0,1,0,AUTRE
serveurs/caissière/cuisinier rabat/harhoura,agha,rabat,179,26,0,0,0,0,0,RESSOURCES_HUMAINES
opératrices lissasfa - casablanca,adequat,casablanca,536,77,0,0,0,0,0,AUTRE
technicien dessin d'architecture et technicien3d / bac+4 - rabat,ste unsign,rabat,1790,257,0,0,0,1,0,PRODUCTION_INDUSTRIE
chauffeur expérimenté - berrechid,j'aime ardi,berrechid,350,45,0,0,1,0,0,LOGISTIQUE_TRANSPORT
vente et comptabilite - agadir,non spécifié,agadir,313,43,0,0,0,0,0,COMPTABILITE_FINANCE
chargée des achats / bac+3 - casablanca,distra,casablanca,695,98,0,0,0,1,0,AUTRE
agent de réservation - tanger,hotel,tanger,213,32,0,0,0,1,0,AUTRE
asistante / administration / bac+2 - tanger,my informatique,tanger,700,116,0,0,0,1,0,AUTRE
responsable hygiène sécurité environnement - mohammedia,societé industrielle,mohammedia,1248,169,0,0,0,1,0,MANAGEMENT
responsable production industriel / bac +5 - mohammedia,societé industrielle,mohammedia,1438,193,0,1,0,1,0,PRODUCTION_INDUSTRIE
technicien de maintenance mécanique - casablanca,anonyme,casablanca,1119,144,0,0,0,1,0,PRODUCTION_INDUSTRIE
vendeuses expérimente à aéroport tanger,tresors el mamoun,tanger,1208,181,0,0,0,0,0,AUTRE
assistant/e ; front office ; commercial/e - casablanca,agence d'assurance,casablanca,215,31,0,0,0,0,0,COMMERCIAL_VENTE
chef d’agence (h/f) / bac+3 - rabat,assurance aich,rabat,1459,194,0,0,0,1,1,AUTRE
receptionnistes hotel - meknes - meknès,hotel,meknès,315,49,0,0,0,0,0,AUTRE
stage preembauche assistante comptable - casablanca,non identifier,casablanca,305,47,0,0,0,0,0,COMPTABILITE_FINANCE
declarant en douane - casablanca,a discuter,casablanca,254,34,0,0,1,0,0,AUTRE
technicien en génie civil - casablanca,bm2r trav,casablanca,272,41,0,0,1,0,0,PRODUCTION_INDUSTRIE
standardiste / bac+2 - casablanca,a discuter,casablanca,507,69,0,0,0,1,0,AUTRE
technicien maintenance / bac+2 - fès,ng,fès,1009,127,0,0,0,1,0,PRODUCTION_INDUSTRIE
superviseur maintenance / bac+2 à bac+5 - fès,ng,fès,1279,164,0,0,0,1,0,PRODUCTION_INDUSTRIE
agente archiviste-casablanca / bac+3,dama,casablanca,900,120,0,0,0,1,0,AUTRE
juriste - casablanca,cabinet de conseil,casablanca,343,48,0,0,1,0,0,AUTRE
agent de recouvrement (h/f) - casablanca,maili,casablanca,390,57,0,0,0,0,0,AUTRE
vendeur *se* / caissier *e* / bac +2 - casablanca,international dutty free shops,casablanca,219,39,0,0,0,1,0,COMMERCIAL_VENTE
offre d’emploi – infographiste (industrie cosmétiq - casablanca,laboratoires amilab,casablanca,1022,131,0,0,0,0,0,AUTRE
ingénieur technique & manager opérationnel - fès,ng,fès,2133,274,0,0,0,0,0,INGENIERIE
chargé import / bac +5 - casablanca,ar,casablanca,848,103,0,0,1,1,0,AUTRE
chauffeur - tanger,international dutty free shops,tanger,180,30,0,0,0,1,0,LOGISTIQUE_TRANSPORT
commercial btob / bac+5 - casablanca,industrie,casablanca,1696,234,0,1,0,1,0,COMMERCIAL_VENTE
assistante / secrétaire de direction - casablanca,arkélio,casablanca,1040,152,0,0,1,1,0,ADMINISTRATIF
chargée de paie_ casablanca / bac+2 / bac+3,domino rh,casablanca,482,69,0,0,0,1,0,AUTRE
chargé(e) clientèle - marrakech,sarl,marrakech,622,89,0,0,0,0,0,AUTRE
assistante polyvalente / bac+3 - casablanca,confidentiel,casablanca,1326,173,0,0,0,1,0,ADMINISTRATIF
chargé(e) import et export - casablanca,manpowergroup,casablanca,620,75,0,0,0,0,0,AUTRE
enseignants de tourisme et hôtellerie - meknès,ecole de formation professionnelle,meknès,378,53,0,1,0,1,0,AUTRE
agent de paie et comptabilité - casablanca,société anonyme,casablanca,1063,159,0,0,0,0,0,COMPTABILITE_FINANCE
femme de chambre - marrakech,manpower,marrakech,204,34,0,0,0,0,0,AUTRE
chef d equipe electricite - casablanca,multinational,casablanca,745,103,0,0,0,0,0,AUTRE
responsable ressources humaines - casablanca,somadiag,casablanca,1392,189,0,0,1,0,1,RESSOURCES_HUMAINES
technicien d’élevage – spécialisé en insémination - casablanca,wab,casablanca,623,79,0,0,0,1,0,PRODUCTION_INDUSTRIE
chef chantier - meknès,groupe smidcom,meknès,2119,315,0,0,0,0,0,AUTRE
offre de stage : commercial & gestion commerciale - agadir,seafood agadir atlantic,agadir,664,94,0,0,0,0,0,COMMERCIAL_VENTE
responsable d’usine (h/f) - casablanca,yansel,casablanca,1736,232,0,0,0,0,1,MANAGEMENT
chargée achats et moyens généraux / bac+2 ou bac+3 - rabat,confidentiel,rabat,461,70,0,0,0,1,0,AUTRE
analyste fonctionnel odoo (h/f) - marrakech,msl itech,marrakech,2127,270,1,0,0,0,1,AUTRE
chef de partie pâtisserie -marrakech-,hotel,marrakech,230,36,0,0,0,0,0,MANAGEMENT
un(e) media buyer (cdi ou freelance) - casablanca,africacosmetica,casablanca,1482,205,0,1,0,0,0,AUTRE
charge (e) marketing / bac+5 - rabat,confidentiel,rabat,630,93,0,0,0,1,0,MARKETING_COM
recherche chiffreur métreur en cvc plomberie - casablanca,confidentiel,casablanca,331,47,0,0,1,1,1,AUTRE
dessinateur projeteur en cvc plomberie - casablanca,confidentiel,casablanca,310,41,0,0,1,1,1,AUTRE
conducteur d’engins – technicien spécialisé (bac+2) - el jadida,aksam,el jadida,1047,134,0,0,0,1,1,PRODUCTION_INDUSTRIE
conducteur de travaux vrd – 10 ans d’expérience / bac+2 / bac+3 - rabat,ste imilchil sarl,rabat,1025,154,0,0,0,1,0,PRODUCTION_INDUSTRIE
infographiste designer - tanger,designpro,tanger,833,116,0,0,0,0,0,AUTRE
aide réparateur / bac ou bac+2 - rabat,z-evolution,rabat,579,85,0,1,1,1,0,AUTRE
responsable commercial & marketing - kénitra,slk lighting kenitra,kenitra,1378,190,0,0,0,0,0,COMMERCIAL_VENTE
magasinier - tetouan,groupe immobilier slaoui,tétouan,359,56,0,0,0,0,0,AUTRE
électricien confirmé - casablanca,société agroalimentaire,casablanca,343,43,0,0,0,0,0,AUTRE
recherche profils maintenance cfo et hvac - casablanca,confidentiel,casablanca,189,26,0,0,0,0,0,PRODUCTION_INDUSTRIE
cariste - casablanca,anonym,casablanca,553,77,0,0,0,0,0,AUTRE
charge d'affaires technico commercial / bac+2 ou bac + 3 - casablanca,go to excellence,casablanca,584,85,0,0,0,1,1,COMMERCIAL_VENTE
technicien mécanique/électromécanique nador / bac+2 - casablanca,non spécifié,casablanca,413,55,0,0,0,1,0,PRODUCTION_INDUSTRIE
responsable commercial b2b (h/f) / bac+4/5 - casablanca,société : ingénierie – infrastructures & btp,casablanca,2059,260,0,0,0,1,0,COMMERCIAL_VENTE
enseignants de francais - casablanca,recrutement,casablanca,173,26,0,0,0,0,0,AUTRE
commis de bar - marrakech,non spécifié,marrakech,204,34,0,0,1,0,0,AUTRE
métreur vérificateur - temara,sarl,temara,572,79,0,0,0,0,0,AUTRE
assistant(e) commercial(e) - tout le maroc,linkinternational,tout le maroc,647,97,0,0,0,0,0,COMMERCIAL_VENTE
commis de rang - marrakech,non spécifié,marrakech,205,34,0,0,1,0,0,AUTRE
electricien de bâtiment - tiznit,confidentiel,tiznit,425,63,0,1,0,0,0,AUTRE
comptable confirmée / bac + 3 - rabat,ste de travaux,rabat,394,63,0,1,0,1,1,COMPTABILITE_FINANCE
sommelier - marrakech,la terrasse des épices,marrakech,543,75,0,0,1,0,0,AUTRE
infographiste polyvalente /designer - tanger,cap web,tanger,975,133,0,0,1,0,0,AUTRE
assistante administrative & comptable - tetouan,groupe immobilier slaoui,tétouan,332,48,0,0,0,0,0,COMPTABILITE_FINANCE
pré vendeur à tanger,confidentiel,tanger,820,121,0,0,0,0,0,COMMERCIAL_VENTE
responsable de réception - marrakech,la terrasse des épices,marrakech,532,69,0,0,0,0,0,MANAGEMENT
aide comptable stagiaire - casablanca,pj,casablanca,203,30,0,1,0,0,0,COMPTABILITE_FINANCE
commercial dans le domaine de l'intérim - casablanca,pj,casablanca,675,90,0,0,0,0,0,COMMERCIAL_VENTE
agent relation client - casablanca,pj,casablanca,717,100,0,0,0,0,0,AUTRE
caissières expérimentées - casablanca,pj,casablanca,262,39,0,0,0,0,0,AUTRE
conseiller(ère) relation client - plateforme digit - casablanca,pj,casablanca,482,66,0,0,0,0,0,AUTRE
vendeuse expérimentée - casablanca,pj,casablanca,747,107,0,0,0,0,0,AUTRE
stagiaire en comptabilité / casablanca,pj,casablanca,700,89,0,1,0,1,0,COMPTABILITE_FINANCE
technicien electricien - casablanca,multinational,casablanca,197,30,0,0,0,0,0,PRODUCTION_INDUSTRIE
pré-vendeur détails produits food - rabat,saplinco,rabat,979,136,0,0,0,1,0,COMMERCIAL_VENTE
responsable méthodes – construction métallique / bac+2 / bac+3 - casablanca,sahara mobilier,casablanca,1535,220,0,1,0,1,0,MANAGEMENT
riad de luxe cherche une directrice/directeur - marrakech,yam riads,marrakech,242,36,0,0,0,0,1,MANAGEMENT
assistante de direction (h/f) / bac+5 - casablanca,sté agroalimentaire,casablanca,1101,143,0,1,0,1,1,ADMINISTRATIF
recherche enseignante de français – cp - marrakech,ecole,marrakech,401,56,0,0,0,0,0,AUTRE
assistant(e) supply chain / bac+3 / bac+4 - casablanca,stockage et approvisionnement,casablanca,1428,189,0,0,0,1,0,LOGISTIQUE_TRANSPORT
directeur commercial - casablanca,..,casablanca,1071,138,0,0,1,0,0,COMMERCIAL_VENTE
administrateur des ventes (homme) / bac +2 - berrechid,bac plus 2,berrechid,1216,178,0,0,0,1,0,AUTRE
responsable facturation et de recouvrement / bac+5 - casablanca,confidentiel,casablanca,255,35,0,0,0,1,0,MANAGEMENT
un agent administratif – coursier - temara,anonyme,temara,889,116,0,0,1,0,0,ADMINISTRATIF
technicien btp - mohammedia,anonyme,mohammedia,798,113,0,0,0,0,0,PRODUCTION_INDUSTRIE
assistante commerciale - mediouna,anonyme,mediouna,773,115,0,0,0,0,0,COMMERCIAL_VENTE
responsable qualité opérationnel junior - mediouna,anonyme,mediouna,996,142,0,1,1,0,1,MANAGEMENT
commercial - responsable commercial - tout le maroc,anonyme,tout le maroc,653,93,0,0,1,0,0,COMMERCIAL_VENTE
femme de ménage à rabat,bezark sarl,rabat,406,56,0,0,0,0,0,AUTRE
techniciens en informatique de gestion_ casablanca / bac+3,domino rh,casablanca,463,70,0,0,0,1,1,PRODUCTION_INDUSTRIE
charge de sourcing (f/h) -casablanca,best profil,casablanca,269,36,0,0,0,0,0,AUTRE
proman maroc recrute pour le compte de son client - casablanca,proman maroc,casablanca,699,107,0,0,0,0,1,AUTRE
technicien en informatique de gestion / casablanca / bac+2/bac+3,confidentiel,casablanca,857,110,0,0,0,1,0,PRODUCTION_INDUSTRIE
conducteur permis c ( marrakech ),solano emlpoi,marrakech,320,52,0,1,0,0,0,PRODUCTION_INDUSTRIE
responsable financier / casablanca,confidentiel,casablanca,1382,189,0,0,1,0,0,MANAGEMENT
mecanicien/pneumatique - had soualem,beinterim,had soualem,841,119,0,0,0,0,0,AUTRE
hôtesse d'accueil - casablanca/ bac+2,g4s,casablanca,618,92,0,0,0,1,0,ADMINISTRATIF
standardiste - remplacement conge maternite-casablanca,best profil,casablanca,469,57,0,0,0,0,0,AUTRE
restauration - casablanca,etablissement hôtelier,casablanca,585,88,0,0,0,1,0,AUTRE
agent de sonorisation / bac+2 - casablanca,etablissement hôtelier,casablanca,648,101,0,0,0,1,0,AUTRE
réceptionniste - casablanca,etablissement hôtelier,casablanca,488,64,0,0,1,0,0,AUTRE
technicien support informatique - casablanca / bac+2/3,confidentiel,casablanca,1400,200,0,0,0,1,1,PRODUCTION_INDUSTRIE
chargé(e) de recouvrement / bac+2 / bac+3 - casablanca,g4s,casablanca,1255,184,0,0,0,1,0,AUTRE
chargé de portefeuille - salé / bac+3,fondation arrawaj,salé,1322,198,0,0,0,1,0,AUTRE
